UserId,Gender,Age,Height,Weight,Duration,HeartRate,BodyTemp,Calories
19454464,male,27,190,98,24,105,40,146
18402770,female,26,169,61,6,87,39.3,24
19886698,male,22,188,83,28,113,40.7,188
18422455,male,27,185,85,9,86,39.6,26
11080559,female,28,161,59,13,88,40,55
18314931,female,73,153,56,9,84,39.7,42
12390384,male,70,191,96,17,99,40.2,123
18253763,male,52,184,85,6,89,39.2,28
19209157,male,29,177,79,8,86,39.5,23
16658399,male,33,191,96,6,91,39.1,25
17570264,female,39,151,56,17,107,40.2,110
15090204,female,61,167,63,10,93,39.9,53
13799553,female,23,176,66,10,95,39.8,48
15302724,male,71,182,91,9,92,39.7,55
19667020,female,67,159,61,8,86,39.3,37
19430256,female,54,177,75,10,91,39.7,48
18251057,female,26,164,55,1,80,37.5,3
12377443,female,39,158,54,26,94,40.7,133
11575729,female,71,158,59,23,110,41,169
14774225,female,78,165,66,20,107,40.6,141
18704438,male,78,172,74,28,103,41,216
17775419,male,49,203,102,17,93,40.4,92
16846218,male,38,162,64,20,98,40.3,96
18041213,female,65,166,67,13,96,40.2,73
14296711,female,55,165,67,11,97,40.1,61
17341291,male,33,194,101,7,76,39.8,14
19899222,male,38,184,80,5,88,39,18
17433336,male,53,175,73,14,94,40,72
15514154,female,26,181,73,24,104,40.6,137
10587584,male,27,206,106,13,89,40.1,50
17960278,male,21,183,83,3,73,38.7,2
17623344,male,30,206,106,6,92,39.2,27
16649833,male,79,184,87,24,104,40.6,197
15762100,male,20,182,81,3,89,38.4,9
11537400,female,49,168,70,15,98,39.9,83
12409627,male,71,175,82,18,89,40.4,98
10831217,female,71,176,72,11,92,39.4,57
19623925,female,24,169,62,14,98,40.3,72
17990752,male,37,190,92,25,119,41,214
19590553,male,32,191,95,3,79,38.5,7
10496798,male,47,193,99,17,92,40.4,87
16924538,female,30,148,46,29,111,40.8,200
10612174,female,78,174,71,6,86,39.2,28
16193258,male,37,190,88,13,97,39.8,67
11459632,female,36,163,62,24,105,40.8,147
15534088,male,49,189,88,21,92,40.4,104
13592683,female,22,166,63,26,109,40.6,164
18510665,female,50,165,61,12,91,40.4,59
16869419,female,31,163,59,16,90,40.5,72
12072680,female,76,138,45,23,95,40.7,138
18639904,female,50,159,55,12,85,39.9,52
14365744,female,26,157,54,19,97,40.6,99
19919968,male,30,177,82,24,103,40.6,134
16642178,male,25,190,91,24,116,40.5,180
12316929,female,26,170,63,9,88,39.8,37
18293939,male,25,206,111,3,91,38.8,12
18505270,female,61,162,63,14,96,40.2,78
16470426,male,67,184,88,26,106,41,207
19791672,male,55,174,70,3,89,38.6,13
17444981,female,26,160,54,26,113,40.9,180
10077039,female,34,156,56,17,93,40.3,83
15968077,female,33,161,60,8,95,39.5,40
14535455,female,21,172,58,1,79,37.5,3
15189896,female,62,174,70,10,97,39.6,56
15020453,female,46,161,59,14,101,40.2,83
14986208,female,67,169,72,18,103,40.7,114
16584377,female,24,144,46,8,90,39.4,36
18907274,female,79,153,56,22,98,40.7,137
19159747,female,63,160,63,8,90,39.3,40
12464728,male,52,203,104,7,91,39.4,37
16497640,female,42,165,65,3,79,38.6,10
10937927,female,59,169,65,25,112,40.6,181
12442911,female,71,149,49,9,90,39.7,48
11720150,female,31,161,67,4,79,38.7,13
15030348,female,44,176,71,3,85,38.7,12
14342459,female,20,173,70,16,92,40.4,70
12552364,male,28,189,87,10,85,39.9,29
16933675,female,48,150,53,17,93,40.4,88
18515268,male,20,190,88,13,84,40.3,31
10241958,female,35,173,73,26,101,40.8,144
19182446,female,62,160,64,7,80,39.4,27
11380403,female,35,178,69,15,89,40.2,65
13581842,male,37,194,91,4,84,38.7,13
11763584,male,23,185,89,27,109,40.7,170
19456977,male,49,170,73,11,86,40.1,41
19197985,female,63,167,64,22,105,40.7,145
12399486,male,23,186,88,3,79,38.6,5
11862262,female,36,177,80,8,95,39.7,39
17353917,male,21,177,82,25,108,40.9,147
13164897,female,56,148,52,17,99,40,102
14710937,male,23,180,78,6,83,39.5,13
19898430,male,59,190,90,27,100,40.6,181
16788938,female,53,173,74,28,104,40.8,173
16084237,male,46,173,81,13,88,40.2,53
16973642,female,40,158,59,10,89,40,45
15655031,female,44,196,94,15,90,40.3,63
10326111,male,35,172,75,22,98,40.9,108
14216393,male,59,191,97,9,86,39.7,43
11523412,male,77,182,85,6,80,39.2,27
14384309,female,74,163,62,23,102,40.8,149
16188932,male,42,173,74,16,97,40.3,81
13368313,female,34,164,67,3,82,38.8,11
14738767,female,51,165,63,17,95,40.2,90
10480604,female,41,148,53,29,111,40.9,203
10268820,female,38,153,52,19,100,40.4,110
18863986,female,28,163,65,8,87,39.2,32
11710876,male,51,175,77,18,96,40.5,98
11297159,male,24,171,77,5,86,39.1,13
14077818,male,75,191,93,24,103,40.6,192
11343523,female,29,169,71,1,84,38,4
12169913,female,55,145,55,15,101,40.1,92
17046325,female,25,161,59,30,103,40.8,173
10255842,female,70,167,64,22,97,40.4,129
12104021,female,30,170,64,6,86,39,24
18296389,male,55,195,106,10,91,40,55
14944352,male,20,179,79,28,107,40.9,158
14518807,female,25,162,69,28,101,41.2,152
16125203,female,39,160,56,16,94,40.4,81
19471756,male,39,189,88,9,83,39.8,28
10018305,male,29,167,71,2,77,37.9,3
15985721,female,26,159,55,15,96,40.1,76
14795009,female,37,170,65,2,79,38.3,7
12247180,female,30,163,64,25,98,40.6,131
19557425,female,21,165,60,28,105,40.4,165
17738955,male,48,187,86,27,106,41.1,189
16019756,male,37,181,76,5,79,39.6,11
14744836,female,22,154,53,22,106,40.5,135
11337442,male,45,174,83,27,94,40.9,134
18200416,female,70,164,67,5,81,39.1,21
15237857,female,65,169,65,30,105,40.8,198
10969295,male,25,182,77,20,102,40.2,102
10960666,female,56,183,80,20,102,40.8,118
11420803,female,39,191,80,15,93,40.1,70
16646851,female,66,160,55,10,81,39.9,42
16379587,female,33,167,67,17,99,40,91
12996848,male,62,176,84,20,99,40.3,131
19032889,male,35,179,86,25,109,40.9,170
10157722,male,52,197,99,3,80,38.6,11
12664945,male,78,175,78,4,84,38.7,20
13682713,male,72,177,80,7,82,39.2,31
14684977,male,27,171,73,17,102,40.2,87
19266216,female,44,167,67,21,97,40.3,112
18993978,female,30,169,61,3,86,38.9,12
15207250,female,64,167,67,14,87,40.3,65
13508375,female,30,169,64,18,97,39.9,93
13703414,female,53,165,63,12,93,40,62
11639615,male,54,177,78,26,109,41.2,196
19444111,female,51,151,58,5,83,38.9,21
19445064,female,23,159,59,8,91,39.9,36
13276331,male,45,190,94,10,84,39.7,37
11932748,female,64,161,61,7,89,39.4,35
16915143,female,61,174,73,25,117,40.6,193
17570524,female,54,145,46,5,82,39,21
13862603,female,20,166,58,8,88,39.9,33
16305906,female,52,159,65,7,93,39.1,36
19397568,female,36,173,68,27,108,40.8,172
10094392,male,45,179,78,24,114,40.6,189
12834092,male,52,185,79,26,106,41,183
18418052,female,67,160,61,5,79,38.9,20
18289280,female,33,179,82,10,91,39.7,43
16557049,male,35,203,109,12,94,40.1,61
13910842,male,37,195,97,18,97,40.4,96
16690747,female,78,166,65,12,94,39.9,68
13346709,female,25,167,60,4,92,39,18
18752867,female,58,159,52,16,96,40.5,91
11520996,male,23,184,82,17,87,40.4,48
17179219,male,63,199,105,2,74,38.5,7
17862455,male,56,185,85,19,95,40.4,108
10006606,male,50,183,89,23,96,40.4,130
12223834,female,32,160,54,2,87,38.3,8
11111946,female,28,155,54,11,87,40.2,46
14242881,female,20,156,53,28,102,41,158
18359791,male,20,189,89,6,82,39.4,12
12587772,female,73,157,62,11,98,40.2,66
11363860,male,37,189,88,5,88,38.9,19
18857409,female,59,157,57,26,101,40.6,161
12021778,female,54,161,64,21,95,40.7,112
18151353,female,27,156,62,19,103,40.3,109
13749310,male,51,172,72,14,102,40.5,87
12326609,male,28,183,87,15,100,40.3,77
18006110,female,70,162,63,27,98,41,161
14254234,male,20,192,87,3,89,38.7,9
15742444,female,71,164,64,14,94,40.4,78
17401315,male,24,178,82,12,94,40.1,47
10295055,female,36,171,64,9,90,39.8,41
11869589,female,33,175,70,21,104,40.6,123
18677018,female,30,159,53,10,95,39.7,51
15847336,female,23,166,68,4,77,39,11
15045105,female,38,162,62,20,94,40.3,100
18065143,male,29,189,94,6,95,39.3,28
10100197,female,36,176,74,23,108,40.8,145
19524333,male,74,177,81,28,112,40.9,253
13795687,female,66,172,71,25,99,41,147
17243449,female,37,149,51,6,93,39.3,30
17533629,female,66,154,56,23,106,40.8,158
19109528,male,51,185,94,24,96,40.7,139
17269604,female,40,172,69,5,89,39,22
14134038,female,26,158,55,19,98,40.1,101
14439797,female,29,182,76,5,86,39.1,19
13645215,female,25,161,60,2,78,38.4,6
14798243,female,28,163,62,19,93,40.4,89
12303119,male,51,178,88,12,92,40.2,61
11074101,male,31,191,93,14,94,40.1,63
15698304,female,36,181,76,4,77,39.1,12
15825766,male,65,192,91,23,108,40.7,189
14105244,female,74,175,75,13,87,40.1,61
15113959,female,36,156,57,13,98,40.3,71
10781141,female,21,160,56,9,86,39.9,35
12476950,female,42,172,69,30,108,41,194
17692486,male,41,184,91,23,113,40.4,180
11985090,female,29,157,53,2,84,38.3,8
11187151,male,24,177,79,28,104,40.7,151
14868833,female,41,158,59,20,98,40.6,110
17153443,male,44,183,88,8,88,39.5,33
12445828,male,66,197,101,7,81,39.3,31
17355831,female,74,162,63,3,84,39.2,14
13858367,male,54,201,109,27,106,40.9,210
16928647,male,20,179,78,4,85,38.6,9
12142650,male,56,200,101,28,112,40.9,241
13275894,female,64,158,57,4,83,38.7,17
15656843,female,31,147,48,17,91,40.5,81
15865582,female,29,178,68,5,77,39.2,15
17590240,female,28,154,54,14,93,40.2,67
14467823,male,29,182,84,19,101,40.4,100
18763362,female,56,170,76,7,87,39.3,31
17807487,male,78,193,94,17,97,40.3,123
15108943,female,35,153,57,29,114,40.8,207
17822636,female,60,170,71,3,82,38.1,12
19185953,female,23,171,67,25,112,40.5,165
17542228,male,25,191,85,25,105,40.7,143
17019655,female,54,170,70,6,84,39.2,25
18821785,female,32,168,64,18,96,40.5,91
18259750,male,52,172,82,29,111,40.9,228
15005748,female,42,157,55,14,91,40.6,68
19060454,male,38,179,86,15,108,40.3,102
12811939,female,53,155,55,24,103,40.6,152
18332610,female,43,161,63,19,101,40.3,110
10589945,female,25,184,82,20,93,40.8,88
18457526,male,64,188,93,18,102,40.2,132
15571396,female,46,163,60,11,93,39.9,56
17801835,female,21,176,68,21,105,39.9,121
10467074,male,65,199,99,26,107,40.8,214
16649661,male,23,173,74,24,93,40.6,85
10890442,male,37,176,83,3,88,38.6,11
15737805,female,31,145,52,9,84,39.8,35
18381946,female,38,144,48,17,98,40.1,95
12668017,male,58,175,80,14,93,40.1,75
13869124,male,53,177,80,15,98,40,88
13023711,male,71,210,121,25,111,40.6,240
16090965,female,26,160,58,14,95,39.9,69
14625600,male,48,173,75,14,93,40.2,67
12115190,female,56,155,60,3,84,38.7,13
17806343,female,35,173,68,29,108,40.4,184
12265128,male,43,173,74,12,89,39.9,47
15260311,male,28,190,93,10,84,39.6,29
19533967,male,35,189,97,10,102,40.2,60
17488410,male,35,198,95,13,99,40.3,71
10457352,male,76,211,116,25,110,40.8,240
13167491,male,39,187,94,3,84,38.6,10
16164473,male,29,182,81,18,99,40.7,88
18129245,male,26,196,96,13,89,40.3,47
19136396,male,22,191,91,28,120,40.9,223
19512876,male,46,190,99,3,85,38.7,12
13076091,male,34,188,83,14,93,40.2,60
19652812,male,25,187,79,4,85,38.9,10
14603907,female,32,165,63,21,104,40.5,125
17676495,female,27,150,57,29,99,40.9,157
11969058,male,22,183,85,10,89,39.9,31
16352202,female,45,164,58,16,103,40.3,98
11077721,male,21,186,88,20,110,40.3,127
16942721,male,21,186,89,26,106,40.7,149
16814843,female,24,159,62,24,109,40.7,152
17014367,male,20,180,77,16,95,40.2,61
13709675,female,59,173,68,29,111,41,206
14989099,male,29,179,79,18,96,40.6,79
12890236,male,32,189,93,8,84,39.3,24
12007671,female,73,183,79,15,91,40,76
19352171,female,47,179,78,8,86,39.4,33
17701271,female,39,175,70,29,110,41.1,192
14226294,male,71,185,92,29,113,40.6,269
12068951,male,22,175,77,2,79,38.4,3
13972724,male,47,187,87,16,103,40.2,104
12200442,male,25,180,81,7,84,39.5,17
18350051,male,65,161,68,29,102,40.8,198
15864287,male,69,183,87,27,112,41,241
12750740,male,30,179,85,28,110,40.6,188
19020569,female,54,163,65,3,80,38.8,11
14500639,female,67,156,55,28,115,40.8,220
12397872,female,30,173,67,3,83,38.6,11
19199843,male,69,188,89,6,88,39.4,32
17621749,female,34,168,66,17,100,40.5,94
15323218,female,47,161,67,25,103,40.5,151
10908428,female,25,167,62,29,97,40.8,147
17791940,male,49,170,70,13,95,40.3,65
16103122,female,22,148,48,29,106,40.9,179
10078782,female,36,153,57,28,113,41,198
11357658,male,30,202,109,26,102,40.5,156
12269522,female,20,157,57,6,82,39.1,21
19908553,male,75,181,81,15,97,40.2,102
19005390,male,34,187,91,26,110,40.9,183
14687327,male,37,178,88,7,86,39.2,24
11722504,female,29,164,58,21,94,40.8,103
18191103,female,63,142,49,25,92,41,135
15020614,female,21,173,68,29,112,40.7,189
18625017,female,23,163,65,22,103,40.5,124
12066469,female,42,169,68,16,97,40.6,85
17624255,female,52,182,77,4,86,38.8,17
18663553,male,27,193,92,21,97,40.6,100
16383070,male,21,183,88,7,94,39.4,27
17067067,female,33,151,50,15,95,40,78
14186239,male,56,189,98,6,83,39.2,25
12162019,male,21,197,101,30,108,41,189
16951036,male,54,170,72,4,88,38.5,17
17556420,female,31,157,61,26,115,40.7,185
10503067,female,54,167,71,9,96,39.4,48
10420638,male,61,188,86,25,107,40.4,194
16507369,male,48,179,78,10,85,40.1,36
19159461,female,40,158,55,16,84,40.1,65
14526073,male,44,190,96,21,99,40.6,125
15077435,male,35,167,68,12,95,39.8,52
12395994,female,77,153,54,12,88,40,62
19098320,male,61,187,96,17,90,40.3,92
14936214,female,30,159,58,10,87,39.9,42
10137587,female,44,169,62,22,103,40.5,133
17838616,female,29,138,45,13,101,40.1,76
18218682,female,24,169,68,21,103,40.3,118
19315715,male,25,190,95,3,85,38.4,9
18682525,female,30,159,56,15,105,40.5,92
18369171,male,78,195,104,18,96,40.7,132
12363133,female,21,177,76,20,106,40.6,116
13460665,male,74,185,83,17,100,40.2,124
19447937,female,55,176,71,27,106,40.8,174
16144515,male,72,193,103,13,87,39.9,73
17062097,female,47,171,67,10,96,40.1,53
10175007,male,28,207,103,10,96,40.1,49
12052953,female,21,155,58,25,105,40.7,148
17379326,female,55,160,64,30,105,40.8,193
18549283,female,20,180,74,13,94,40.1,59
19668956,male,46,193,92,9,87,40.2,37
18521918,male,27,184,84,21,99,40.6,102
12285104,male,25,197,93,25,97,40.9,117
19532190,male,51,177,74,11,94,40,56
19010825,male,40,180,82,14,88,40.1,53
13719936,female,24,166,68,18,92,40.4,80
17708162,female,20,170,69,6,87,39.2,23
15258769,female,40,162,60,27,109,40.4,180
13420481,male,28,187,95,27,102,40.8,152
13152002,female,43,149,56,21,103,40.5,129
19773706,female,52,171,69,10,96,40,54
17844092,male,38,178,81,26,110,40.6,182
19809046,male,26,185,85,15,93,40.2,59
17528796,male,59,189,96,2,84,38.5,9
19044155,male,31,204,101,8,95,39.6,39
12451895,male,76,185,94,15,85,40.1,80
11262140,female,56,171,69,25,107,40.7,165
15148015,female,26,167,63,24,99,40.9,127
18795586,female,21,167,67,23,111,40.7,148
13095014,female,64,182,83,25,105,40.9,158
13838785,male,59,187,90,1,81,37.4,4
13584547,male,30,171,72,18,101,40.5,91
14881120,female,30,148,53,18,89,40.5,80
10038255,female,69,191,88,6,82,38.8,23
11677554,female,21,183,73,27,103,40.8,149
18382670,male,34,164,74,6,85,39.3,17
18588095,male,78,203,110,24,110,40.8,229
11432789,female,74,178,71,20,101,40.5,125
10080947,female,53,172,70,25,102,40.6,150
16073679,male,44,179,82,6,87,39.3,23
12099947,female,67,175,72,13,95,40.3,71
16483702,male,27,202,104,17,92,40.3,72
15263095,female,41,166,66,22,93,40.9,107
10400394,female,35,147,47,15,90,40.3,71
14551353,male,35,171,81,18,96,40.4,85
15962526,female,57,170,75,28,113,40.7,201
13509980,male,66,192,90,2,79,37.9,8
16438858,female,28,146,50,25,97,41,133
14425426,female,79,164,66,17,99,40.3,105
13808789,female,68,150,56,19,107,40.4,133
15673884,female,29,184,79,23,90,40.6,96
14729590,male,48,187,96,8,80,39.6,26
17464572,female,62,161,65,11,88,39.5,52
19820276,female,23,159,54,6,86,39.5,24
17943492,male,26,190,87,23,100,40.7,116
16191197,female,43,144,49,12,83,39.9,49
19659981,male,27,189,82,27,109,40.6,171
19565651,female,45,184,81,13,95,40,65
18058179,male,39,200,105,18,99,40.5,106
15459065,male,43,192,94,14,87,40.5,57
17014540,male,29,170,71,13,91,40.3,45
19880912,male,26,188,82,28,112,40.7,189
17124024,male,79,189,92,17,104,40.2,141
16128896,male,61,187,87,23,98,40.8,148
18281150,male,20,182,81,1,75,37.5,1
12184919,male,41,178,87,15,83,40.3,48
12904385,male,38,173,77,9,94,39.6,41
14719047,male,30,178,75,1,77,38.2,2
14306071,female,66,167,64,14,95,39.8,78
13523138,male,37,194,99,12,87,40,46
14262440,male,65,183,89,23,103,40.7,171
10546857,male,25,179,81,19,104,40,104
14623070,female,55,167,64,21,98,40.6,120
11538998,female,20,146,46,14,91,40.5,64
13599276,male,72,204,112,24,107,40.6,213
12310835,male,47,196,101,22,103,40.9,150
10670189,male,38,185,85,29,110,40.8,205
17352220,female,56,174,76,11,90,39.7,52
14962603,female,41,149,47,9,93,39.7,46
11676742,female,39,158,56,24,109,40.7,161
13609689,male,41,165,69,25,108,41.2,165
19549552,female,70,161,63,13,85,39.9,60
11675994,female,58,154,58,2,89,38,10
15446868,male,21,207,102,7,84,39.3,19
17085349,male,52,180,76,14,97,40.4,78
19443024,male,49,177,77,5,95,39.6,26
15612261,male,36,181,87,19,105,40.4,119
16475143,male,45,173,84,6,95,39.1,31
19267304,female,59,183,79,9,82,40,35
12026295,female,28,171,72,13,92,40.1,58
19288982,male,36,180,83,21,107,40.5,136
13856858,male,41,173,71,16,85,40.2,51
18804945,male,59,181,86,14,94,39.9,80
19467322,female,63,174,73,9,88,39.5,42
16523923,female,67,156,54,5,89,39.1,25
13629128,female,57,165,60,19,91,40.2,96
10556321,male,39,167,69,8,79,39.8,17
11330769,female,21,163,62,14,91,39.9,61
12373597,male,43,189,89,15,94,40.4,75
15066265,male,69,184,88,15,99,39.9,105
19246536,female,21,162,60,16,96,40,79
16779932,female,41,177,74,3,77,38.5,9
14092613,male,21,182,83,10,89,39.5,31
13126945,female,70,171,69,8,87,39.3,38
17451888,female,40,173,68,11,93,40.1,53
17321754,male,54,181,82,30,110,40.7,234
